title,director,year,country,criticScore,userScore,poster,rtUrl,imdbRating,imdbKeywords
The Beach Girls and the Monster,Jon Hall,1965,United States,,38%,https://resizing.flixster.com/28RqclGORtYAvq0dL_NhBFkpZG4=/206x305/v1.bTsxMTIyODM1MztqOzE3MzY0OzEyMDA7MTIxNTsxNzIy,https://rottentomatoes.com/m/beach_girls_and_the_monster,2.8,monster
The Beast That Killed Women,Barry Mahon,1965,United States,,,,,2.6,
Bloody Pit of Horror,Massimo Pupillo,1965,Italy & United States,,21%,https://resizing.flixster.com/mS5CBXkdtJVs1a5GB5oE5nlz3FI=/206x305/v1.bTsxMTIyMDQ3NztqOzE3MzY0OzEyMDA7OTAwOzEyODY,https://rottentomatoes.com/m/bloody_pit_of_horror,4.8,
Color Me Blood Red,Herschell Gordon Lewis,1965,,,,,,5.3,gore
Curse of Simba,Lindsay Shonteff,1965,United States & United Kingdom,,,https://resizing.flixster.com/ZaW7XMa3hgtEegIVZvyOI2uiBbE=/206x305/v1.bTsxMDkxMzAzMTtqOzE3MzYxOzEyMDA7MTEwOzE1MQ,https://rottentomatoes.com/m/curse_of_the_voodoo,3.1,
Curse of the Fly,Don Sharp,1965,United Kingdom,,17%,https://resizing.flixster.com/2HnF70f1hryWQfBzwBVcnw1TbO0=/206x305/v1.bTs5MjkzMTM2O2o7MTczNDI7MTIwMDsyMDA7Mjg2,https://rottentomatoes.com/m/curse_of_the_fly,5.3,
Dark Intruder,Harvey Hart,1965,United States,,,,,6.4,demon::monster
A Devilish Homicide,Lee Yong-min,1965,South Korea,,,,,,
Devils of Darkness,Lance Comfort,1965,United Kingdom,,,,,4.8,vampire::graveyard::snake
"Die, Monster, Die!",Daniel Haller,1965,United States & United Kingdom,71,40%,https://resizing.flixster.com/unaT6jOZrtUUka4tr_iOsGDkEh8=/206x305/v1.bTsxMjEwNTk1OTtqOzE3Mjg1OzEyMDA7Njc4OzkwNA,https://rottentomatoes.com/m/die_monster_die,,
Dr. Terror's House of Horrors,Freddie Francis,1965,United Kingdom & United States,,63%,https://resizing.flixster.com/LDGibmbk-oSzyzC89soRHDELK2Y=/206x305/v1.bTsxMTYyMDY3MDtqOzE3MzY5OzEyMDA7NTAwOzgwMA,https://rottentomatoes.com/m/dr_terrors_house_of_horrors,6.7,vampire::werewolf
The Embalmer,Dino Tavella,1965,Italy,,,,,,
The Face of Fu Manchu,Don Sharp,1965,United Kingdom,,33%,https://resizing.flixster.com/oVPHqBI5Bhllh0oaLVRRI3Nwyk8=/206x305/v1.bTsxMDkwMDk0NTtqOzE3MzYxOzEyMDA7MTE3OzE3OA,https://rottentomatoes.com/m/the_face_of_fu_manchu,6.0,
Fanatic,Silvio Narizzano,1965,United Kingdom,,,,,,
Frankenstein Conquers the World,Ishirō Honda,1965,Japan,,,,,4.8,monster::based on novel
Incubus,Leslie Stevens,1965,United States,71,51%,https://resizing.flixster.com/4FqR07gOvD0zWFHOGwEtXGMQJU8=/206x305/v1.bTsxMTYxNjEzODtqOzE3MzY5OzEyMDA7NzMwOzEzMjQ,https://rottentomatoes.com/m/1085069-incubus,,
Kaidan Katame no Otoko,Tsuneo Kobayashi,1965,Japan,,,,,,
Kaidan Semushi Otoko,Hajime Sato,1965,Japan,,,,,6.4,
Monster a Go-Go,Herschell Gordon Lewis,1965,United States,,6%,https://resizing.flixster.com/Ux-eLVfoZjrTKcyNIdPmAp3EzE4=/206x305/v1.bTsxMTI5NzQyMTtqOzE3MzY1OzEyMDA7MTg5NzsyODg3,https://rottentomatoes.com/m/monster_a_gogo,2.3,isolation::alien
Monsters Crash the Pajama Party,David L. Hewitt,1965,United States,,,,,,
Nightmare Castle,Mario Caiano,1965,Italy,,37%,https://resizing.flixster.com/up_GgYGAgLIJ_QoUsqeXxTCIGaQ=/206x305/v1.bTsxMTIxMzA2MDtqOzE3MzY0OzEyMDA7MTAwMDsxNTAw,https://rottentomatoes.com/m/faceless_monster,5.7,ghost::possession
Orgy of the Dead,Stephen C. Apostolof,1965,United States,0,22%,https://resizing.flixster.com/ddpVC9Btes3k0iGnrqNcj9-xHQ8=/206x305/v1.bTsxMTYxNjA4NztqOzE3MzY5OzEyMDA7NjA2OzEwNzY,https://rottentomatoes.com/m/orgy_of_the_dead,2.8,graveyard::zombie::ghost::snake::werewolf::based on novel
Planet of the Vampires,Mario Bava,1965,Italy & Spain,70,51%,https://resizing.flixster.com/l1xMkz2jsNXLi_hvTin7H4hj1s4=/206x305/v1.bTsxMTYxNjA3NTtqOzE3MzY5OzEyMDA7NzY4OzEwMjQ,https://rottentomatoes.com/m/planet_of_the_vampires,6.3,alien::vampire::possession
Repulsion,Roman Polanski,1965,United Kingdom,100,87%,https://resizing.flixster.com/PqZXIIVjgo_e5XQTPv2JFyWMcZ4=/206x305/v1.bTsxMTYxNTkxMDtqOzE3MzY5OzEyMDA7MzYwOzUwMA,https://rottentomatoes.com/m/repulsion,7.8,isolation::gore
The Seventh Grave,Garibaldi Serra Caracciolo,1965,Italy,,,https://staticv2-4.rottentomatoes.com/static/images/redesign/poster_default.gif,https://rottentomatoes.com/m/settima-tomba-la-the-seventh-grave,4.6,
The She Wolf,Rafael Baled&oacute;n,1965,Mexico,,,,,,
The Skull,Freddie Francis,1965,United Kingdom & United States,,57%,https://resizing.flixster.com/yKtOvNE2hrE3NdraqbecGhkOx4U=/206x305/v1.bTsxMjExMjkyNjtqOzE3Mjg1OzEyMDA7OTM7MTQw,https://rottentomatoes.com/m/skull,,
Terror-Creatures from the Grave,Massimo Pupillo,1965,Italy & United States,,,,,5.5,zombie::witchcraft
Two on a Guillotine,William Conrad,1965,United States,,28%,https://resizing.flixster.com/3EE6psLx2nwDNBMPFuPYUC9W1z8=/206x305/v1.bTsxMTE5Njk0MDtqOzE3MzY0OzEyMDA7MTg4NDsyNTEy,https://rottentomatoes.com/m/two_on_a_guillotine_1965,6.1,haunted house
Un Vampiro para Dos,Pedro Lazaga,1965,Spain,,,,,5.6,
La vendetta di Lady Morgan,Massimo Pupillo,1965,Italy,,,,,6.1,
An Angel for Satan,Camillo Mastrocinque,1966,Italy,,71%,https://resizing.flixster.com/f-E5_gRkcVcs40j0Ve926yQyTjY=/206x305/v1.bTsxMjEyNzE1ODtqOzE3Mjg1OzEyMDA7MTI2OzE3OQ,https://rottentomatoes.com/m/un-angelo-per-satana,6.7,possession::ghost::demon
Billy the Kid vs. Dracula,William Beaudine,1966,United States,,17%,https://resizing.flixster.com/9vs1_oBARJQkGzrTiGOEPnJuWK4=/206x305/v1.bTsxMTIyMzE4OTtqOzE3MzY0OzEyMDA7MjU1MDszMzAw,https://rottentomatoes.com/m/billy_the_kid_vs_dracula,3.1,hotel::vampire
The Black Cat,Harold Hoffman,1966,United States,,,https://resizing.flixster.com/wCYyqnTm-05hox566CKZzplhlLA=/206x305/v1.bTsxMTU1Njk2OTtqOzE3MzY4OzEyMDA7NDAwOzU2NA,https://rottentomatoes.com/m/the-black-cat-1966,,
Blood Bath,Stephanie Rothman,1966,United States & Socialist Federal Republic of Yugoslavia,,33%,https://resizing.flixster.com/byeo5GzQ3vwQRjt3-738a18emiM=/206x305/v1.bTsxMTMwMzA3NTtqOzE3MzY1OzEyMDA7MTczMjsyNTk4,https://rottentomatoes.com/m/track_of_the_vampire,,
The Blood Drinkers,Gerardo de Le&oacute;n,1966,United States & Philippines,,30%,https://resizing.flixster.com/rqLMUKAZ1atsNIsBPa7Uel7Tk0M=/206x305/v1.bTsxMjExNDcxNjtqOzE3Mjg1OzEyMDA7Mjg0OzQwNQ,https://rottentomatoes.com/m/the_blood_drinkers,,
But You Were Dead,Gianni Vernuccio,1966,Italy,,,,,5.7,
Carry on Screaming!,Gerald Thomas,1966,United Kingdom & United States,80,73%,https://resizing.flixster.com/qDtok_XruwvvNnRQApxuAFX2olc=/206x305/v1.bTsxMjEwMzU5NztqOzE3Mjg1OzEyMDA7MzU0OzQ3Mg,https://rottentomatoes.com/m/1209303-carry_on_screaming,6.9,
Chamber of Horrors,Hy Averback,1966,United States,,38%,https://resizing.flixster.com/WespW__Vg_m_KPXAPMcHWQKTRc0=/206x305/v1.bTsxMDg4ODAxMztqOzE3MzYxOzEyMDA7MTA1NDsxNjAw,https://rottentomatoes.com/m/10010739-chamber_of_horrors,,
Curse of the Swamp Creature,Larry Buchanan,1966,United States,,12%,https://resizing.flixster.com/0x-LHC3NTTbwUMjIssUHL833CjU=/206x305/v1.bTsxMTIyMzE5MjtqOzE3MzY0OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/curse_of_the_swamp_creature,2.5,monster
The Deadly Bees,Freddie Francis,1966,United Kingdom,,,,,3.4,based on novel
Death Curse of Tartu,William Grefe,1966,United States,,53%,https://resizing.flixster.com/x1HOufezvjt2FplSQytA-FCoiOQ=/206x305/v1.bTszNjA0MTE5O2o7MTczNjY7MTIwMDszODA7NTY3,https://rottentomatoes.com/m/death_curse_of_tartu,4.0,snake::shark
The Diabolical Dr. Z,Jes&uacute;s Franco,1966,France & Spain,,,,,,
Dracula: Prince of Darkness,Terence Fisher,1966,United Kingdom,78,65%,https://resizing.flixster.com/lMzZNahH3WlDm1CL303GZBiefIU=/206x305/v1.bTsxMTYxNjI2ODtqOzE3MzY5OzEyMDA7NzUwOzEwMDA,https://rottentomatoes.com/m/dracula_prince_of_darkness,6.7,vampire
The Empire of Dracula,Federico Curiel,1966,Mexico,,,,,,
The Hand of Night,Frederic Goode,1966,United Kingdom,,,,,,
Island of Terror,Terence Fisher,1966,United Kingdom,,62%,https://resizing.flixster.com/365aAwHnlCj5xh_-7rzq1TBlVsE=/206x305/v1.bTs2MTEzNTA0O2o7MTczNTA7MTIwMDsxOTI7MzUw,https://rottentomatoes.com/m/island_of_terror,6.2,monster
Jesse James Meets Frankenstein's Daughter,William Beaudine,1966,United States,,,,,3.0,
"Kill, Baby, Kill",Mario Bava,1966,Italy,78,71%,https://resizing.flixster.com/U29i-VamUtXEmrIL-nNfF8YEKU4=/206x305/v1.bTsxMTI5MDUzMztqOzE3MzY1OzEyMDA7MTIwMDsxNjAw,https://rottentomatoes.com/m/kill_baby_kill,7.1,ghost::exorcism
Manos: The Hands of Fate,Hal P. Warren,1966,United States,0,19%,https://resizing.flixster.com/5Wnj2JYrwLGlSEHxtwiCvNEnzl0=/206x305/v1.bTsxMTIxMTg1NztqOzE3MzY0OzEyMDA7MTUwNTsyMTM1,https://rottentomatoes.com/m/manos_the_hands_of_fate,1.9,satanism::snake
"Munster, Go Home!",Elio Scardamaglia,1966,United States,,61%,https://resizing.flixster.com/lB90q2SQHbe1jcX0YYdkpkXy63E=/206x305/v1.bTsxMTYxNzQxNTtqOzE3MzY5OzEyMDA7NzY4OzEwMjQ,https://rottentomatoes.com/m/munster_go_home,6.4,
The Murder Clinic,Lionello De Felice,1966,Italy & France,,,,,5.9,based on novel
Naked Evil,Stanley Goulder,1966,United Kingdom,,,,,5.4,
The Navy vs. the Night Monsters,Michael A. Hoey,1966,United States,,27%,https://resizing.flixster.com/cUnX6v2dAZ4OQ4FEddlOXAzlFy4=/206x305/v1.bTsxMjIxNTg3MjtqOzE3Mjg2OzEyMDA7MTk1OTsyNjEy,https://rottentomatoes.com/m/the_navy_vs_the_night_monsters,2.8,monster::based on novel
The Painted Skin,Bao Fang,1966,Hong Kong,,,,,6.9,
Picture Mommy Dead,Bert I. Gordon,1966,United States,,53%,https://resizing.flixster.com/OwBw_VVYK4GVDBN-AUnLda1bwXw=/206x305/v1.bTsxMTU1MzU1MjtqOzE3MzY4OzEyMDA7NTgwOzg2MA,https://rottentomatoes.com/m/picture_mommy_dead,5.3,doll
The Plague of the Zombies,John Gilling,1966,United Kingdom,78,53%,https://resizing.flixster.com/n6DKDTuF0kK-rOdMfGA1wj00lDQ=/206x305/v1.bTsxMjE4ODE4ODtqOzE3Mjg2OzEyMDA7MTM2MzsxODE3,https://rottentomatoes.com/m/plague_of_the_zombies,6.7,witchcraft::doll::monster::zombie
The Psychopath,Freddie Francis,1966,United Kingdom,,36%,https://resizing.flixster.com/FjOZSUhoxlaPyij6AEir3LF5yKU=/206x305/v1.bTsxMjExNDM3OTtqOzE3Mjg1OzEyMDA7MjY2OzQwMA,https://rottentomatoes.com/m/psychopath_1966,,
Queen of Blood,Curtis Harrington,1966,United States,17,22%,https://resizing.flixster.com/JKWwZs_ZRAWQYGcRxcHsdJLAbQ0=/206x305/v1.bTsxMTIxOTc0MTtqOzE3MzY0OzEyMDA7ODM4OzEyMDA,https://rottentomatoes.com/m/queen_of_blood,5.3,alien::vampire
"Rasputin, the Mad Monk",Don Sharp,1966,United Kingdom,43,42%,https://resizing.flixster.com/hIt4pvt99VoKRi8aTv8DpVcc_Kw=/206x305/v1.bTsxMTYxNzU2ODtqOzE3MzY5OzEyMDA7NzI2Ozk2OA,https://rottentomatoes.com/m/rasputin_the_mad_monk,,
The Reptile,John Gilling,1966,United Kingdom,,40%,https://resizing.flixster.com/GKFN-arqoNDImx3e1RyanJM3794=/206x305/v1.bTsxMTYxNjI0MTtqOzE3MzY5OzEyMDA7MzMyOzQ3NQ,https://rottentomatoes.com/m/reptile,6.2,snake::monster
The She Beast,Michael Reeves,1966,United Kingdom & Italy,,,,,4.4,
Sting of Death,William Grefe,1966,United States,,38%,https://resizing.flixster.com/JDtDdG1UxAtYEVjHnyPJveARY2k=/206x305/v1.bTsxMjE5MDQ0MztqOzE3Mjg2OzEyMDA7MjQwOzI0MA,https://rottentomatoes.com/m/sting_of_death,,
Terror Beneath the Sea,Hajime Sato,1966,Japan,,40%,https://resizing.flixster.com/5eWUV84LeuZXAkrqVL6npBmLAqo=/206x305/v1.bTsxMTIxMTkxNTtqOzE3MzY0OzEyMDA7MTUzMTsyMTU0,https://rottentomatoes.com/m/terror_beneath_the_sea,,
The Undertaker and His Pals,David C. Graham,1966,United States,,,,,4.9,gore
The Vulture,Lawrence Huntington,1966,United Kingdom & United States & Canada,,,,,,
The Witch,Damiano Damiani,1966,Italy,,50%,https://resizing.flixster.com/WYYMIeaDXcQxPFS7ihcTi2EKzTo=/206x305/v1.bTsxMTIyODY5OTtqOzE3MzY0OzEyMDA7MTUwOTsyMTM5,https://rottentomatoes.com/m/the_witch,,
The Witches,Cyril Frankel,1966,United Kingdom,,,,,,
Yotsuya Kaidan,Shirō Toyoda,1966,Japan,,,,,,
Berserk!,Jim O'Connolly,1967,United Kingdom,,33%,https://resizing.flixster.com/JxPszIMqSy3rE3ZTv4n_b7d7SHQ=/206x305/v1.bTsxMjEwODk5NjtqOzE3Mjg1OzEyMDA7MjcwMDszNjAw,https://rottentomatoes.com/m/berserk,,
Blood of the Virgins,Emilio Vieyra,1967,Argentina,,,https://resizing.flixster.com/9CMpnipZmqHE8yQ4TGpQPBB8-cA=/206x305/v1.bTsxMjI5ODQxMjtqOzE3Mjg3OzEyMDA7MTUwMjsyMTQ1,https://rottentomatoes.com/m/blood_of_the_virgins,6.0,snake::based on novel
Castle of the Walking Dead,Harald Reinl,1967,West Germany,,33%,https://resizing.flixster.com/1AhTk7DFnNiKTbZMbgWualahP7k=/206x305/v1.bTsxMjExNjM1NDtqOzE3Mjg1OzEyMDA7Mjg0OzQwNQ,https://rottentomatoes.com/m/castle_of_the_walking_dead,6.0,snake::based on novel
El coleccionista de cadaveres,Santos Alcocer,1967,Spain & United States,,,,,,
Corruption,Robert Hartford-Davis,1967,United Kingdom,,,,,,
Creature of Destruction,Larry Buchanan,1967,United States,,20%,https://resizing.flixster.com/ql9nR1RtjzeQMUPFMqNp5YOyQXw=/206x305/v1.bTsxMTMwNzYzNTtqOzE3MzY1OzEyMDA7ODQ5OzExMzI,https://rottentomatoes.com/m/creature-of-destructionflying-saucer-mysteryufotarget-earth,3.2,monster
Even the Wind is Scared,Carlos Enrique Taboada,1967,Mexico,,,,,,
Eye of the Devil,J. Lee Thompson,1967,United Kingdom,,,,,6.1,based on novel
The Fearless Vampire Killers,Roman Polanski,1967,United Kingdom & United States,67,76%,https://resizing.flixster.com/RXoLZb2Rr0dEOkqmIkPwtu9023s=/206x305/v1.bTsxMTI5MjYyNTtqOzE3MzY1OzEyMDA7MTU0NTsyMDYw,https://rottentomatoes.com/m/the_fearless_vampire_killers,7.3,vampire::monster
Frankenstein Created Woman,Terence Fisher,1967,United Kingdom,60,58%,https://resizing.flixster.com/rS9SacDCnV9xW7XZn1tw3-4qZ70=/206x305/v1.bTsxMTYyMDI4MztqOzE3MzY5OzEyMDA7MzM2OzQ3NQ,https://rottentomatoes.com/m/frankenstein_created_woman,6.6,graveyard
The Frozen Dead,Herbert J. Leder,1967,United Kingdom,,,,,,
The Gruesome Twosome,Herschell Gordon Lewis,1967,United States,,42%,https://resizing.flixster.com/HNl94wAFKLcQBPBezXIbATirr5Q=/206x305/v1.bTsxMTIxNTk4ODtqOzE3MzY0OzEyMDA7MTAwMDsxNTAw,https://rottentomatoes.com/m/gruesome_twosome,5.1,gore
Hillbillys in a Haunted House,Jean Yarbrough,1967,United States,,17%,https://resizing.flixster.com/mjCXNWD2NsT_O2YscPiX6Bz1h4o=/206x305/v1.bTsxMTIxMzk3MDtqOzE3MzY0OzEyMDA7MTA5OTsxNjAw,https://rottentomatoes.com/m/hillbillies_in_a_haunted_house,2.3,graveyard::ghost::haunted house
It!,Herbert J. Leder,1967,United States & United Kingdom,,,,,,
Maneater of Hydra,Mel Welles,1967,Spain & West Germany,,,,,4.6,monster::vampire
The Mummy's Shroud,John Gilling,1967,United Kingdom,,19%,https://resizing.flixster.com/wiQoeTmpFNFubvWNizf8t-cHda4=/206x305/v1.bTsxMjE5MTMwMjtqOzE3Mjg2OzEyMDA7MjE0OzMwMA,https://rottentomatoes.com/m/mummys_shroud,5.6,
Night of the Big Heat,Terence Fisher,1967,United Kingdom,,39%,https://resizing.flixster.com/_nsLKjkrGdEoprVEpzUbI60VfHM=/206x305/v1.bTsxMDg1NDQ3OTtqOzE3MzYwOzEyMDA7MTAwOzEzNw,https://rottentomatoes.com/m/night_of_the_big_heat,5.6,alien::based on novel
Quatermass and the Pit,Roy Ward Baker,1967,United Kingdom,80,73%,https://resizing.flixster.com/pP2PZ72IbCzqQf_3B1sX3CzIShU=/206x305/v1.bTsxMjE4NzMyODtqOzE3Mjg2OzEyMDA7NjA4OzEwNzI,https://rottentomatoes.com/m/quatermass_and_the_pit,7.1,ghost::alien::possession
She Freak,Byron Mabe,1967,United States,,0%,https://resizing.flixster.com/ZE0V0y2vPkyB62RFkU2Fw0KlEoA=/206x305/v1.bTsxMTMwNDMwMTtqOzE3MzY1OzEyMDA7MTUwMDsyMTI0,https://rottentomatoes.com/m/she_freak,3.1,
The Shuttered Room,David Greene,1967,United Kingdom,,44%,https://resizing.flixster.com/U038rT9iGK3cB7z0eCQYBtr2JjU=/206x305/v1.bTsxMDg4ODM2MDtqOzE3MzYxOzEyMDA7MTg4OzMwMA,https://rottentomatoes.com/m/shuttered_room,6.3,
Something Weird,Herschell Gordon Lewis,1967,United States,,,,,5.3,witchcraft
The Sorcerers,Michael Reeves,1967,United Kingdom,100,59%,https://resizing.flixster.com/E5nTvC7oQuDwc9OE4CQTiXYAAF0=/206x305/v1.bTsxMTIyMTM1MTtqOzE3MzY0OzEyMDA7MTk5ODsyNjY0,https://rottentomatoes.com/m/sorcerers,,
The Spirit is Willing,William Castle,1967,United States,,76%,https://resizing.flixster.com/eEbRYYy-vb3arH4K8GfOeeG6yiU=/206x305/v1.bTsxMTIxODM3NztqOzE3MzY0OzEyMDA7MTQ0ODsyMjAw,https://rottentomatoes.com/m/the_spirit_is_willing,6.0,ghost::haunted house::based on novel
Succubus,Jes&uacute;s Franco,1967,West Germany & Spain,,53%,https://resizing.flixster.com/Ue4XbmhjfJkV0YHXWmr-FUQMY5I=/206x305/v1.bTsxMjE0NzM2MztqOzE3Mjg1OzEyMDA7MTQ0OzE5Ng,https://rottentomatoes.com/m/succubus_1967,,
A Taste of Blood,Herschell Gordon Lewis,1967,United States,,42%,https://resizing.flixster.com/2x9RMQNanyU1iipcqkyUwj002Mk=/206x305/v1.bTsxMTMwNDMwNztqOzE3MzY1OzEyMDA7MTUwMzsyMTMz,https://rottentomatoes.com/m/a_taste_of_blood,4.8,vampire
Theatre of Death,Samuel Gallu,1967,United Kingdom,,24%,https://resizing.flixster.com/0ImzYl0sfB3nE5wyPoCkaKk0QCE=/206x305/v1.bTsxMDg2Njc4NztqOzE3MzYwOzEyMDA7MTEwOzE1MA,https://rottentomatoes.com/m/theatre_of_death,,
This Night I'll Possess Your Corpse,Jos&eacute; Mojica Marins,1967,Brazil,,68%,https://resizing.flixster.com/jZgRyWMj5ewBAHMg-ZbeN72hK7s=/206x305/v1.bTsxMTYxOTU5NztqOzE3MzY5OzEyMDA7NTAwOzcyOA,https://rottentomatoes.com/m/this_night_ill_possess_your_corpse,,
Torture Garden,Freddie Francis,1967,United Kingdom,,,,,6.2,demon::possession::haunting::devil
The Touch of Her Flesh,Michael Findlay,1967,United States,,80%,https://resizing.flixster.com/MsIkVCccLamAbL0g_IC6b3Swkxo=/206x305/v1.bTs3MTAwNTY1O2o7MTczNjI7MTIwMDs5ODsxNDA,https://rottentomatoes.com/m/the_touch_of_her_flesh_1967,5.8,gore
Viy,Konstantin Yershov,1967,Soviet Union,,80%,https://resizing.flixster.com/GvhT8qsV3vpj7yjUGwz08YP2vYo=/206x305/v1.bTsxMTYxNzE1NTtqOzE3MzY5OzEyMDA7MzM2OzQ3NQ,https://rottentomatoes.com/m/viy,,
Zinda Laash,Khwaja Sarfraz,1967,India & Pakistan,,,,,5.3,vampire
Any Body...Any Way,Charles Romine,1968,United States,,,,,,
The Astro-Zombies,Ted V. Mikels,1968,United States,,,,,3.1,zombie
The Blood Beast Terror,Vernon Sewell,1968,United Kingdom,,,,,5.0,
Curse of the Crimson Altar,Vernon Sewell,1968,United Kingdom,,,,,5.5,witchcraft
The Devil Rides Out,Terence Fisher,1968,United Kingdom,94,76%,https://resizing.flixster.com/91m0MgzpNXxfFS9QY0vFpI0RjGg=/206x305/v1.bTsxMTYxNDE4NTtqOzE3MzY5OzEyMDA7MzE5OzQ3NQ,https://rottentomatoes.com/m/devil_rides_out,7.0,satanism::based on novel
Dracula Has Risen from the Grave,Freddie Francis,1968,United Kingdom,,,,,6.6,doll::vampire
Enigma of Death,Federico Curiel,1968,Mexico,,,,,,
Fangs of the Living Dead,Amando de Ossorio,1968,Spain & Italy,,,,,,
Fear Chamber,Juan Iba&ntilde;ez,1968,Mexico,,,,,3.4,snake::monster
Genocide,Kazui Nihonmatsu,1968,Japan,,,,,,
The Ghastly Ones,Andy Milligan,1968,United States,,31%,https://resizing.flixster.com/m5U1kHlJhKrcUzE24g3SQG2H8Us=/206x305/v1.bTsxMjE5MTg0NztqOzE3Mjg2OzEyMDA7MjE0OzMwMA,https://rottentomatoes.com/m/the_ghastly_ones,3.9,gore
"Goke, Body Snatcher from Hell",Hajime Sato,1968,Japan,,53%,https://resizing.flixster.com/5I4ut96rRVi7ueuF_NQt6-FoJYU=/206x305/v1.bTsxMDkzNzI4MTtqOzE3MzYxOzEyMDA7MzYwOzUyMQ,https://rottentomatoes.com/m/goke_body_snatcher_from_hell,6.2,vampire::alien
The Green Slime,Kinji Fukasaku,1968,United States & Japan,,,,,4.5,alien
Hour of the Wolf,Ingmar Bergman,1968,Sweden,88,86%,https://resizing.flixster.com/vkkZpwu-n4CRno4Vg8rRmJZpw7g=/206x305/v1.bTsxMTI5NDE1MDtqOzE3MzY1OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/hour_of_the_wolf,7.7,isolation::gore::possession::demon
House of Evil,Juan Iba&ntilde;ez,1968,Mexico,,,,,,
The Joy of Torture,Teruo Ishii,1968,Japan,,,https://staticv2-4.rottentomatoes.com/static/images/redesign/poster_default.gif,https://rottentomatoes.com/m/the_joy_of_torture_1968,6.5,
Kong Island,Roberto Mauri,1968,Spain & Italy,,5%,https://resizing.flixster.com/hTfnlnxDoKIP1iy_riLUYYoZXVM=/206x305/v1.bTsxMjE5MTg3NTtqOzE3Mjg2OzEyMDA7OTk7MTM5,https://rottentomatoes.com/m/kong_island,,
Kuroneko,Kaneto Shindo,1968,Japan,94,83%,https://resizing.flixster.com/cdwgbFqAxBjCNfpTTykXz5evLT8=/206x305/v1.bTsxMTYyMjk3MDtqOzE3MzY5OzEyMDA7NjY2Ozk1Mg,https://rottentomatoes.com/m/kuroneko,7.8,ghost::exorcism::monster
The Living Skeleton,Hiroshi Matsuno,1968,Japan,,,,,6.3,vampire::zombie
The Mad Doctor of Blood Island,Eddie Romero,1968,United States & Philippines,,,,,4.7,gore::monster
Mantis in Lace,William Rostler,1968,United States,,40%,https://resizing.flixster.com/R7jgF4n30CG3sMsVdwzF87FXvU0=/206x305/v1.bTsxMTYxNTQ3MjtqOzE3MzY5OzEyMDA7NzMwOzEwMDY,https://rottentomatoes.com/m/mantis_in_lace,5.1,gore
The Mark of the Werewolf,Enrique L&oacute;pez Eguiluz,1968,Spain,,,,,5.1,vampire::werewolf
Night of the Living Dead,George A. Romero,1968,United States,96,87%,https://resizing.flixster.com/wmCySOpm7PCjAkkkNLjFaUfgINI=/206x305/v1.bTsxMTI5NDk0MjtqOzE3MzY1OzEyMDA7MTE5NDsxNTky,https://rottentomatoes.com/m/night_of_the_living_dead,7.9,zombie::graveyard::isolation::infection::gore
Nights of the Werewolf,Ren&eacute; Govar,1968,Spain & France,,,https://staticv2-4.rottentomatoes.com/static/images/redesign/poster_default.gif,https://rottentomatoes.com/m/las-noches-del-hombre-lobo-nights-of-the-werewolf-the-nights-of-the-wolf-man,6.4,werewolf::monster
Queen of the Vampires,Jean Rollin,1968,France,,,,,5.7,vampire
Rosemary's Baby,Roman Polanski,1968,United States,99,87%,https://resizing.flixster.com/NcwSePzkdhQNQPU2GKeUwo6Dj3M=/206x305/v1.bTsxMTE2NTUxNjtqOzE3MzY0OzEyMDA7ODAwOzExODQ,https://rottentomatoes.com/m/rosemarys_baby,8.0,satanism::witchcraft
Satanik,Piero Vivarelli,1968,Italy & Spain,,,,,,
Snake Woman's Curse,Nobuo Nakagawa,1968,Japan,,50%,https://resizing.flixster.com/zdiUDQOfzuF6Q6Qe0mCarAFhhfM=/206x305/v1.bTsxMDg3MzUxNDtqOzE3MzYwOzEyMDA7MTA1OzE0OQ,https://rottentomatoes.com/m/snake_womans_curse,6.5,snake
Snow Ghost,Tokuzo Tanaka,1968,Japan,,,https://resizing.flixster.com/XlRNS3axQCcrJBr4GCHjsDOilVY=/206x305/v1.bTsxMTE1MjIzMztqOzE3MzY0OzEyMDA7MTUwOzIyNQ,https://rottentomatoes.com/m/kaidan_yuki_joro,7.2,
Spider Baby,Jack Hill,1968,United States,100,76%,https://resizing.flixster.com/AejNDEVhdAVBDhS-Dd1ig7MuZWk=/206x305/v1.bTsxMTIwNTE5MjtqOzE3MzY0OzEyMDA7MTUxNTsyMDIw,https://rottentomatoes.com/m/spider_baby,,
Spirits of the Dead,Federico Fellini,1968,France & Italy,,,,,6.6,haunting::ghost
The Strange World of Coffin Joe,Jos&eacute; Mojica Marins,1968,Brazil,,,,,6.5,doll::gore
A Tale of Peonies and Lanterns,Satsuo Yamamoto,1968,Japan,,,,,7.3,ghost::based on novel
Trilogy of Terror,Jose Mojica Marins,1968,Brazil,,,,,,
Twisted Nerve,Roy Boulting,1968,United Kingdom,,,,,7.1,slasher
Witchfinder General,Michael Reeves,1968,United Kingdom,,,,,6.9,based on novel
La bambola di Satana,"<span class=""sortkey"">Casapinta, Ferruccio</span><span class=""vcard""><span class=""fn"">Ferruccio Casapinta</span></span>",1969,Italy,,,,,5.2,
